Time,Booking_ID,Booking_Status,Customer_ID,Vehicle_Type,Pickup_Location,Drop_Location,V_TAT,C_TAT,Canceled_Rides_by_Customer,Canceled_Rides_by_Driver,Incomplete_Rides,Incomplete_Rides_Reason,Booking_Value,Payment_Method,Ride_Distance,Driver_Ratings,Customer_Rating,Vehicle Images
0.974305556,CNR6480357257,Success,CID345918,eBike,Indiranagar,HSR Layout,266,40,,,No,,358,UPI,18,3.1,4,
0.588888889,CNR3668974910,Canceled by Customer,CID315736,eBike,Ulsoor,Langford Town,,,Wrong Address,,,,222,,0,,,
0.497916667,CNR8655871664,Canceled by Customer,CID418596,Prime SUV,Kadugodi,Whitefield,,,Change of plans,,,,383,,0,,,
0.154861111,CNR5599999670,Canceled by Customer,CID442264,Auto,Marathahalli,JP Nagar,,,Driver asked to cancel,,,,137,,0,,,
0.597916667,CNR4731086359,Canceled by Customer,CID777681,Mini,KR Puram,RT Nagar,,,Driver asked to cancel,,,,254,,0,,,
0.091666667,CNR6789090500,Success,CID460944,eBike,Chamarajpet,Indiranagar,245,120,,,No,,272,Cash,35,4.7,3.8,
0.665277778,CNR7021692251,Success,CID160571,eBike,HSR Layout,Hosur Road,77,115,,,Yes,Vehicle Breakdown,477,UPI,28,3.7,3.3,
0.767361111,CNR5340020140,Success,CID878182,Prime Plus,Electronic City,Langford Town,259,70,,,No,,272,UPI,12,3.4,3.2,
0.55,CNR2080513804,Success,CID559457,Auto,Mysore Road,Yelahanka,56,70,,,No,,296,UPI,7,4.8,3.3,
0.788888889,CNR4943582434,Success,CID875751,Auto,Padmanabhanagar,Hennur,189,130,,,No,,213,Cash,3,4.4,4.1,
0.771527778,CNR5006774010,Success,CID376690,Prime Sedan,Rajarajeshwari Nagar,Kammanahalli,238,110,,,Yes,Vehicle Breakdown,584,UPI,27,4.8,4,
0.447916667,CNR9944707233,Canceled by Driver,CID477805,eBike,Nagarbhavi,Yelahanka,,,,Personal & Car related issue,,,178,,0,,,
0.004861111,CNR9159336322,Success,CID416459,Mini,Tumkur Road,Cox Town,259,50,,,No,,1941,Cash,2,3.4,4.4,
0.955555556,CNR8317837479,Success,CID641650,Auto,Ramamurthy Nagar,MG Road,266,45,,,No,,185,Cash,12,4.9,4.1,
0.252777778,CNR9193307603,Success,CID492602,Prime Sedan,Kadugodi,Sahakar Nagar,56,50,,,No,,302,UPI,48,3.4,3.5,
0.663888889,CNR3642679371,Canceled by Driver,CID936755,Prime SUV,Nagarbhavi,Rajajinagar,,,,Personal & Car related issue,,,151,,0,,,
0.379861111,CNR5860880213,Success,CID131585,Mini,Frazer Town,Basavanagudi,217,115,,,No,,140,Cash,29,3.2,3.9,
0.45,CNR4098008664,Success,CID452997,eBike,Nagarbhavi,Nagarbhavi,287,135,,,No,,650,UPI,41,3.9,4.3,
0.251388889,CNR8500174051,Success,CID591763,Auto,Mysore Road,Malleshwaram,147,85,,,No,,391,Cash,16,4.7,4.9,
0.254861111,CNR5370636519,Success,CID836988,Prime Sedan,Ulsoor,Mysore Road,259,115,,,No,,440,UPI,30,4.9,4.9,
0.64375,CNR8369726311,Success,CID604612,Mini,Indiranagar,Devanahalli,301,30,,,Yes,Customer Demand,167,UPI,33,4.7,3.3,
0.734722222,CNR3979881618,Success,CID662285,Bike,HSR Layout,Rajarajeshwari Nagar,175,95,,,No,,463,UPI,12,4.2,4.4,
0.893055556,CNR5987398600,Success,CID109822,eBike,Shantinagar,Nagarbhavi,196,100,,,No,,524,UPI,6,4.2,3.7,
0.359722222,CNR5905915499,Success,CID661536,Prime Sedan,Rajarajeshwari Nagar,Sahakar Nagar,56,80,,,No,,1567,Cash,22,4.6,4.7,
0.711805556,CNR4312778613,Success,CID860054,Bike,Devanahalli,Chamarajpet,126,135,,,No,,313,UPI,26,4.7,5,
0.3,CNR8813483147,Canceled by Driver,CID974333,Prime Sedan,Cox Town,Ulsoor,,,,Customer was coughing/sick,,,2090,,0,,,
0.915972222,CNR5605266853,Success,CID941450,Prime SUV,Malleshwaram,Vijayanagar,105,40,,,No,,375,Cash,12,4.7,4.7,
0.227777778,CNR1572320326,Success,CID553958,Auto,Hennur,Tumkur Road,77,120,,,No,,955,UPI,16,4.3,4.6,
0.875694444,CNR3586869026,Canceled by Driver,CID960808,eBike,MG Road,BTM Layout,,,,Customer was coughing/sick,,,475,,0,,,
0.278472222,CNR1833632056,Success,CID231153,Prime Plus,Ulsoor,Malleshwaram,224,100,,,No,,272,Cash,6,4.1,3.5,
0.958333333,CNR9933616868,Canceled by Driver,CID993778,Mini,Marathahalli,BTM Layout,,,,Customer related issue,,,981,,0,,,
0.308333333,CNR1564411645,Success,CID750157,Prime Plus,Bellandur,Peenya,119,50,,,No,,498,UPI,29,4.2,4.4,
0.326388889,CNR2181519136,Driver Not Found,CID896422,Prime Sedan,KR Puram,Langford Town,,,,,,,272,,0,,,
0.256944444,CNR3771954475,Success,CID238579,Bike,Peenya,Kengeri,301,100,,,No,,187,Cash,37,3.3,4.1,
0.652083333,CNR8427698393,Success,CID932396,Prime Plus,Varthur,Chamarajpet,42,45,,,No,,149,Cash,29,4.4,3.3,
0.688888889,CNR9045899424,Canceled by Driver,CID167003,Bike,Shantinagar,Shantinagar,,,,More than permitted people in there,,,328,,0,,,
0.947222222,CNR5726591876,Canceled by Driver,CID199674,Prime SUV,Indiranagar,KR Puram,,,,Customer was coughing/sick,,,841,,0,,,
0.742361111,CNR2590472548,Success,CID980565,Prime Sedan,Hosur Road,Ulsoor,140,70,,,No,,645,UPI,42,3.5,4.2,
0.035416667,CNR7430711190,Success,CID632377,eBike,Langford Town,KR Puram,301,90,,,No,,120,UPI,3,4.1,4.7,
0.522222222,CNR7697015175,Canceled by Driver,CID301356,Auto,MG Road,RT Nagar,,,,Customer was coughing/sick,,,120,,0,,,
0.0125,CNR7109828126,Success,CID903094,Prime Sedan,Hosur Road,Frazer Town,140,100,,,No,,457,UPI,13,3.5,3.5,
0.903472222,CNR6853672590,Success,CID943641,Prime SUV,Majestic,Cox Town,224,85,,,No,,782,Debit Card,34,4.1,3,
0.082638889,CNR3948553166,Canceled by Customer,CID602128,Prime SUV,Mysore Road,Chickpet,,,AC is Not working,,,,450,,0,,,
0.214583333,CNR6142236704,Success,CID133292,Prime Sedan,Yelahanka,Yelahanka,105,125,,,No,,857,UPI,12,3.5,4.3,
0.799305556,CNR4980004586,Success,CID701843,Prime Sedan,Varthur,Langford Town,133,105,,,No,,357,UPI,4,4.4,4,
0.43125,CNR6984510305,Canceled by Driver,CID739124,Auto,Majestic,Shantinagar,,,,Personal & Car related issue,,,291,,0,,,
0.7375,CNR7708328712,Canceled by Customer,CID778959,Prime Sedan,Vijayanagar,Sahakar Nagar,,,AC is Not working,,,,134,,0,,,
0.370138889,CNR4705620670,Success,CID461881,Prime SUV,Koramangala,Kammanahalli,196,95,,,No,,445,Cash,8,4.8,3.5,
0.785416667,CNR1015434106,Success,CID337622,Prime Sedan,Tumkur Road,Basavanagudi,287,105,,,No,,179,Cash,26,3.6,4.9,
0.346527778,CNR8548562238,Success,CID673203,Prime Sedan,Jayanagar,Sarjapur Road,112,85,,,No,,173,Cash,27,4,3.9,
0.20625,CNR5381451154,Success,CID740267,Prime Plus,Whitefield,Kadugodi,133,145,,,No,,2232,Cash,31,4.2,4.1,
0.697916667,CNR1748088208,Canceled by Driver,CID745243,Prime Plus,Tumkur Road,JP Nagar,,,,Personal & Car related issue,,,859,,0,,,
0.725,CNR9652285080,Success,CID713742,Bike,Yelahanka,Jayanagar,301,90,,,No,,222,UPI,36,4.3,4.2,
0.959027778,CNR8231190795,Driver Not Found,CID972532,Prime Sedan,Frazer Town,Varthur,,,,,,,1471,,0,,,
0.200694444,CNR3579243194,Canceled by Driver,CID794675,Prime Plus,Kammanahalli,Majestic,,,,Customer related issue,,,302,,0,,,
0.163194444,CNR8200453844,Success,CID789124,Prime SUV,Banashankari,Sarjapur Road,147,50,,,No,,295,Cash,27,3.3,5,
0.234027778,CNR9948486660,Success,CID796973,Auto,Basavanagudi,Chickpet,301,135,,,No,,424,Cash,4,3.1,3.2,
0.420138889,CNR5110068343,Success,CID247965,Prime Sedan,Frazer Town,Electronic City,266,135,,,No,,281,Cash,29,3.7,4.6,
0.668055556,CNR1904221684,Driver Not Found,CID877087,Prime SUV,Rajajinagar,HSR Layout,,,,,,,403,,0,,,
0.051388889,CNR6220332147,Success,CID229577,Auto,Yelahanka,Chamarajpet,84,135,,,No,,312,Debit Card,15,3.1,4.7,
0.646527778,CNR1263611221,Canceled by Driver,CID945468,Mini,Bellandur,Koramangala,,,,Customer related issue,,,468,,0,,,
0.059027778,CNR8833864736,Success,CID144893,Prime Sedan,RT Nagar,MG Road,182,75,,,No,,2408,Cash,26,3.8,4.8,
0.406944444,CNR2057508783,Canceled by Driver,CID116966,Mini,Malleshwaram,Mysore Road,,,,Customer related issue,,,991,,0,,,
0.0625,CNR3677428544,Canceled by Customer,CID760094,Bike,Whitefield,Devanahalli,,,Driver is not moving towards pickup location,,,,384,,0,,,
0.738888889,CNR6965246991,Success,CID843177,Mini,Majestic,Cox Town,49,110,,,No,,163,Cash,18,3.7,4.1,
0.11875,CNR3287141201,Canceled by Driver,CID253918,Prime Plus,Mysore Road,Yelahanka,,,,More than permitted people in there,,,215,,0,,,
0.482638889,CNR3231899335,Success,CID834205,Auto,Richmond Town,Frazer Town,126,125,,,No,,438,Cash,15,4.2,4.2,
0.161805556,CNR6281440516,Success,CID453776,Auto,Vijayanagar,Bellandur,105,35,,,Yes,Customer Demand,152,UPI,14,3.3,3.1,
0.529166667,CNR5589614402,Success,CID900531,Prime Sedan,Langford Town,Yelahanka,308,90,,,No,,864,UPI,2,4.9,3,
0.066666667,CNR3081625401,Canceled by Driver,CID272229,Bike,Basavanagudi,BTM Layout,,,,Customer was coughing/sick,,,404,,0,,,
0.895833333,CNR5074989234,Success,CID292472,eBike,MG Road,Kengeri,161,115,,,No,,478,Credit Card,1,4.9,4.2,
0.39375,CNR9835791274,Canceled by Customer,CID587870,Bike,Yelahanka,Sarjapur Road,,,Change of plans,,,,264,,0,,,
0.123611111,CNR7820579617,Canceled by Driver,CID913617,Auto,Sarjapur Road,Sahakar Nagar,,,,Personal & Car related issue,,,646,,0,,,
0.631944444,CNR4884609047,Success,CID452347,eBike,Yelahanka,Devanahalli,182,130,,,No,,231,Cash,32,4.8,4.5,
0.884027778,CNR5038613753,Success,CID419832,Prime Sedan,Hulimavu,Jayanagar,140,60,,,No,,119,Cash,21,3.9,4.7,
0.263888889,CNR7567438409,Canceled by Driver,CID299246,eBike,Majestic,Nagarbhavi,,,,More than permitted people in there,,,158,,0,,,
0.863194444,CNR7430239050,Driver Not Found,CID130633,Prime Plus,BTM Layout,Electronic City,,,,,,,791,,0,,,
0.013194444,CNR6381538993,Success,CID507210,Mini,Devanahalli,Shantinagar,147,80,,,No,,115,Cash,20,3.4,4.6,
0.929861111,CNR9376481775,Canceled by Driver,CID952028,Auto,MG Road,Langford Town,,,,Customer related issue,,,934,,0,,,
0.491666667,CNR4957595022,Canceled by Customer,CID608958,Auto,Basavanagudi,Chickpet,,,Wrong Address,,,,400,,0,,,
0.093055556,CNR5323881473,Success,CID988848,Prime SUV,Indiranagar,Varthur,203,45,,,No,,380,Cash,9,5,3.1,
0.144444444,CNR1329252321,Success,CID275758,Bike,Ramamurthy Nagar,Marathahalli,112,135,,,No,,306,UPI,42,4,4.3,
0.175694444,CNR4914508196,Success,CID363214,Auto,JP Nagar,Kengeri,259,60,,,No,,629,UPI,11,3.9,4.9,
0.124305556,CNR4842932213,Canceled by Driver,CID537328,eBike,MG Road,Rajajinagar,,,,Personal & Car related issue,,,393,,0,,,
0.328472222,CNR9167276775,Success,CID471091,Auto,Langford Town,Hennur,189,45,,,No,,453,Cash,3,4.7,3.8,
0.820833333,CNR7344457165,Success,CID102112,Mini,Bannerghatta Road,Sarjapur Road,245,90,,,No,,419,Cash,43,4.9,3.1,
0.230555556,CNR6080790259,Success,CID556144,Auto,Majestic,HSR Layout,42,35,,,No,,563,UPI,7,4.3,4.7,
0.228472222,CNR9841738372,Success,CID913094,eBike,Yelahanka,Jayanagar,35,60,,,No,,435,UPI,24,3.1,3.3,
0.283333333,CNR9500886521,Canceled by Driver,CID765571,Prime SUV,Jayanagar,JP Nagar,,,,Customer related issue,,,493,,0,,,
0.045833333,CNR9294248478,Canceled by Driver,CID775108,Prime Plus,Varthur,Richmond Town,,,,Customer related issue,,,1129,,0,,,
0.280555556,CNR4302047058,Success,CID992777,Bike,Whitefield,Basavanagudi,91,70,,,No,,114,UPI,19,3.4,3.9,
0.186111111,CNR3943354208,Success,CID321596,Prime SUV,Electronic City,Kammanahalli,259,70,,,No,,555,Cash,21,4.1,3,
0.389583333,CNR6134915885,Driver Not Found,CID725415,Prime Sedan,JP Nagar,MG Road,,,,,,,2060,,0,,,
0.936111111,CNR5543490710,Driver Not Found,CID192418,Auto,MG Road,Kammanahalli,,,,,,,497,,0,,,
0.450694444,CNR8444108641,Success,CID625020,Mini,Sarjapur Road,Indiranagar,70,145,,,No,,800,UPI,7,3.5,4.5,
0.989583333,CNR8750823940,Success,CID391467,eBike,KR Puram,Tumkur Road,245,30,,,No,,391,Cash,14,4,4.9,
0.277777778,CNR5534845403,Success,CID516103,eBike,Hennur,Tumkur Road,161,65,,,No,,447,UPI,40,4.2,4,
0.736111111,CNR1747231505,Success,CID285998,Auto,Richmond Town,Varthur,231,90,,,No,,318,Cash,13,3.1,4.9,
0.449305556,CNR9234813844,Canceled by Driver,CID920381,eBike,JP Nagar,HSR Layout,,,,Customer related issue,,,767,,0,,,
0.095138889,CNR8252773001,Success,CID309693,Auto,Richmond Town,Peenya,119,75,,,No,,432,UPI,4,4.9,4.2,
0.532638889,CNR9453961156,Canceled by Driver,CID724558,Prime Plus,Vijayanagar,Peenya,,,,More than permitted people in there,,,691,,0,,,
0.113888889,CNR7867946123,Success,CID253103,Auto,Yelahanka,Koramangala,98,75,,,No,,1068,Debit Card,11,4,3.3,
0.723611111,CNR6564903386,Success,CID809383,Mini,HSR Layout,Electronic City,203,30,,,No,,466,UPI,3,3.9,3.4,
0.795138889,CNR2718744503,Success,CID505622,Bike,Bellandur,Shivajinagar,133,135,,,No,,892,UPI,21,4.5,4.7,
0.311805556,CNR5550590574,Canceled by Customer,CID388954,Prime Sedan,Ramamurthy Nagar,Malleshwaram,,,Driver is not moving towards pickup location,,,,985,,0,,,
0.061805556,CNR3357132839,Canceled by Driver,CID131155,Auto,Magadi Road,Hennur,,,,Customer related issue,,,2566,,0,,,
0.840972222,CNR7339769785,Canceled by Customer,CID904382,eBike,Sahakar Nagar,Bellandur,,,AC is Not working,,,,256,,0,,,
0.241666667,CNR5803307373,Canceled by Driver,CID729435,Bike,Kammanahalli,Frazer Town,,,,Customer was coughing/sick,,,459,,0,,,
0.205555556,CNR3146863644,Canceled by Customer,CID651046,Prime Sedan,Vijayanagar,Marathahalli,,,Driver asked to cancel,,,,830,,0,,,
0.225,CNR2502459946,Success,CID229895,Auto,Vijayanagar,Magadi Road,273,65,,,No,,784,UPI,1,4.3,4.9,
0.871527778,CNR1775965664,Success,CID128370,Mini,Jayanagar,Richmond Town,42,70,,,No,,361,Cash,35,3,4.1,
0.10625,CNR7236009214,Canceled by Customer,CID410299,Prime SUV,Tumkur Road,Cox Town,,,Driver asked to cancel,,,,1690,,0,,,
0.926388889,CNR9684765536,Success,CID199710,Auto,Ramamurthy Nagar,Cox Town,63,55,,,No,,378,UPI,19,4.9,3.6,
0.826388889,CNR1436357788,Driver Not Found,CID793193,Bike,Langford Town,Nagarbhavi,,,,,,,891,,0,,,
0.194444444,CNR1589153893,Success,CID813771,Mini,Basavanagudi,BTM Layout,42,45,,,No,,2617,UPI,10,3.6,3,
0.777777778,CNR6157742384,Success,CID436519,eBike,MG Road,Yeshwanthpur,280,55,,,No,,272,Cash,15,4.7,3.6,
0.561805556,CNR5016968663,Canceled by Driver,CID677089,Auto,KR Puram,Bellandur,,,,Personal & Car related issue,,,316,,0,,,
0.027777778,CNR5065783813,Success,CID398070,eBike,Koramangala,JP Nagar,70,85,,,Yes,Vehicle Breakdown,805,Cash,47,3.5,3.1,
0.270138889,CNR7722493841,Canceled by Driver,CID187637,eBike,Rajajinagar,Bellandur,,,,Customer related issue,,,178,,0,,,
0.00625,CNR4395287797,Canceled by Customer,CID718565,eBike,Peenya,Shivajinagar,,,AC is Not working,,,,427,,0,,,
0.185416667,CNR1030025932,Driver Not Found,CID437263,Prime Plus,Vijayanagar,Frazer Town,,,,,,,493,,0,,,
0.31875,CNR8630426998,Canceled by Customer,CID386689,Prime SUV,Hebbal,Jayanagar,,,Change of plans,,,,134,,0,,,
0.009722222,CNR5736416690,Success,CID850632,Mini,KR Puram,Electronic City,112,100,,,No,,361,Cash,13,3.1,4.2,
0.315277778,CNR4000066275,Canceled by Driver,CID317637,Prime Sedan,Rajarajeshwari Nagar,Sahakar Nagar,,,,Personal & Car related issue,,,683,,0,,,
0.380555556,CNR1566394879,Canceled by Customer,CID827901,eBike,Koramangala,Basavanagudi,,,Change of plans,,,,2294,,0,,,
0.873611111,CNR7065614027,Success,CID686371,eBike,Hebbal,Richmond Town,301,30,,,No,,962,Cash,4,4.1,3.1,
0.846527778,CNR3979990564,Driver Not Found,CID115887,Prime SUV,Mysore Road,Sarjapur Road,,,,,,,184,,0,,,
0.801388889,CNR5977317703,Driver Not Found,CID167805,Auto,Indiranagar,Hebbal,,,,,,,304,,0,,,
0.104861111,CNR9531064470,Driver Not Found,CID541521,Prime SUV,Langford Town,Richmond Town,,,,,,,1868,,0,,,
0.034027778,CNR4455773733,Success,CID559428,Bike,Sahakar Nagar,Chamarajpet,238,40,,,No,,704,Cash,16,3.8,4,
0.884722222,CNR8719899157,Canceled by Driver,CID754575,Auto,BTM Layout,Tumkur Road,,,,Personal & Car related issue,,,189,,0,,,
0.774305556,CNR9528780386,Canceled by Driver,CID633961,eBike,Hulimavu,Koramangala,,,,Personal & Car related issue,,,399,,0,,,
0.934027778,CNR1997195255,Success,CID628375,eBike,MG Road,Devanahalli,77,45,,,No,,196,Cash,22,3.6,4.4,
0.889583333,CNR4617699704,Success,CID506744,Prime SUV,Bannerghatta Road,Whitefield,252,75,,,No,,785,UPI,43,4.6,3.3,
0.105555556,CNR1255846945,Success,CID647550,Auto,Varthur,Rajajinagar,294,145,,,No,,335,UPI,6,4.9,4.6,
0.500694444,CNR3697035069,Success,CID562732,Auto,Jayanagar,Shivajinagar,77,95,,,No,,1140,Cash,11,5,4,
0.136111111,CNR1936513737,Success,CID358590,Auto,Hulimavu,Chickpet,308,25,,,No,,345,Cash,2,4.9,3.6,
0.917361111,CNR9946141817,Canceled by Driver,CID883856,Prime Sedan,Mysore Road,Magadi Road,,,,Personal & Car related issue,,,360,,0,,,
0.973611111,CNR1913957768,Canceled by Customer,CID331401,Auto,Hosur Road,Bellandur,,,Wrong Address,,,,301,,0,,,
0.659027778,CNR5108560220,Canceled by Customer,CID933655,Prime Plus,Malleshwaram,Kengeri,,,AC is Not working,,,,474,,0,,,
0.572916667,CNR3076273036,Driver Not Found,CID699057,Bike,Varthur,Yeshwanthpur,,,,,,,2187,,0,,,
0.4625,CNR1384328279,Success,CID343635,Mini,KR Puram,Bannerghatta Road,301,55,,,No,,457,Cash,30,3.6,3.5,
0.244444444,CNR6138100144,Success,CID777365,Auto,RT Nagar,JP Nagar,91,70,,,No,,334,Cash,15,4.4,3.2,
0.452083333,CNR4043703391,Success,CID863394,Bike,Padmanabhanagar,Ramamurthy Nagar,308,75,,,No,,143,Cash,37,3.1,5,
0.791666667,CNR4218275021,Success,CID407981,Mini,Varthur,Yelahanka,273,130,,,No,,161,Cash,5,3.5,5,
0.905555556,CNR3341634641,Driver Not Found,CID917713,Mini,Peenya,Whitefield,,,,,,,594,,0,,,
0.511805556,CNR2070858952,Success,CID156140,eBike,Banashankari,Yelahanka,84,55,,,No,,206,Cash,34,4.7,4,
0.520833333,CNR7089145471,Success,CID196494,Bike,Yelahanka,Sarjapur Road,105,120,,,No,,108,UPI,14,3.7,3.9,
0.445833333,CNR3948269227,Success,CID407877,Prime Plus,Electronic City,Kengeri,147,55,,,No,,1564,Cash,35,4.2,3.4,
0.077777778,CNR5917202031,Canceled by Driver,CID604300,Bike,Magadi Road,Basavanagudi,,,,Customer was coughing/sick,,,316,,0,,,
0.617361111,CNR6466468807,Success,CID589061,Prime Sedan,Hennur,Kammanahalli,77,30,,,No,,184,Cash,44,4.1,4.3,
0.2125,CNR3632521352,Success,CID952263,Prime SUV,Ramamurthy Nagar,Rajarajeshwari Nagar,105,50,,,No,,647,Cash,20,4.9,4.9,
0.515972222,CNR5850977511,Success,CID371003,Mini,Chickpet,Sarjapur Road,252,40,,,No,,309,UPI,1,4.3,4.9,
0.501388889,CNR1058370763,Canceled by Driver,CID275713,Prime Plus,Marathahalli,Koramangala,,,,More than permitted people in there,,,341,,0,,,
0.339583333,CNR5203136394,Success,CID846559,Prime Sedan,Majestic,Chickpet,280,130,,,No,,331,UPI,48,3.7,3,
0.465277778,CNR4441110951,Canceled by Driver,CID778073,Prime Plus,Padmanabhanagar,Koramangala,,,,Customer was coughing/sick,,,2598,,0,,,
0.777083333,CNR1695552392,Success,CID829586,Mini,JP Nagar,BTM Layout,91,115,,,No,,960,UPI,47,3,4.1,
0.327083333,CNR5856807549,Success,CID946093,Prime Sedan,Kadugodi,Yeshwanthpur,105,135,,,No,,327,UPI,24,3.5,4.9,
0.868055556,CNR1589149871,Canceled by Driver,CID648445,Prime SUV,Kengeri,Marathahalli,,,,Customer was coughing/sick,,,336,,0,,,
0.233333333,CNR1005665018,Success,CID615262,Mini,MG Road,Banashankari,105,120,,,No,,264,Cash,5,3.4,3.3,
0.545833333,CNR8550841516,Canceled by Customer,CID323830,eBike,Basavanagudi,Malleshwaram,,,Driver is not moving towards pickup location,,,,312,,0,,,
0.638888889,CNR2153726666,Success,CID108137,Prime Sedan,Rajajinagar,Magadi Road,182,60,,,No,,411,UPI,1,3,4,
0.780555556,CNR7125885789,Success,CID952665,Bike,Bannerghatta Road,Chamarajpet,77,80,,,No,,1595,Cash,40,4.7,3.1,
0.665972222,CNR3442108943,Canceled by Customer,CID572741,Prime Sedan,Marathahalli,Indiranagar,,,AC is Not working,,,,431,,0,,,
0.215972222,CNR1622434075,Success,CID189435,Prime Plus,Basavanagudi,Hebbal,245,45,,,Yes,Customer Demand,449,UPI,10,4.9,3.8,
0.586805556,CNR1168468315,Success,CID995118,Bike,Hennur,Chickpet,147,120,,,No,,324,UPI,34,3.9,4.3,
0.354166667,CNR1147355193,Canceled by Driver,CID878397,Mini,Whitefield,Koramangala,,,,Personal & Car related issue,,,465,,0,,,
0.497222222,CNR3598151982,Success,CID935130,Bike,Frazer Town,Hosur Road,98,80,,,No,,152,Cash,12,3.2,4.2,
0.968055556,CNR7628033749,Canceled by Driver,CID271900,Auto,HSR Layout,Rajajinagar,,,,Customer related issue,,,324,,0,,,
0.936805556,CNR2617558908,Success,CID307226,eBike,Malleshwaram,Rajajinagar,105,35,,,No,,592,Cash,44,4,4.5,
0.540277778,CNR8312972750,Success,CID872275,Prime Sedan,Electronic City,Devanahalli,203,140,,,No,,582,Cash,1,4.8,3.2,
0.94375,CNR6349188735,Driver Not Found,CID602002,Bike,Koramangala,Marathahalli,,,,,,,529,,0,,,
0.190277778,CNR3489229164,Success,CID799590,Mini,Padmanabhanagar,Bellandur,112,100,,,No,,250,Cash,34,4.4,3.1,
0.127083333,CNR9658737193,Success,CID150959,Prime Sedan,Padmanabhanagar,Vijayanagar,119,135,,,No,,977,Cash,21,4.5,4.1,
0.432638889,CNR6986143763,Driver Not Found,CID908613,Bike,Kengeri,Sarjapur Road,,,,,,,481,,0,,,
0.86875,CNR3180584586,Success,CID754711,eBike,Cox Town,Tumkur Road,70,55,,,No,,382,Cash,9,3.9,3.3,
0.429861111,CNR5778759660,Driver Not Found,CID265890,Auto,Kengeri,Ulsoor,,,,,,,728,,0,,,
0.09375,CNR4671161092,Driver Not Found,CID896290,Bike,Jayanagar,Jayanagar,,,,,,,421,,0,,,
0.545138889,CNR2031920515,Driver Not Found,CID165388,Prime Plus,Richmond Town,Marathahalli,,,,,,,365,,0,,,
0.938194444,CNR4183051372,Success,CID932024,Mini,Richmond Town,Hosur Road,259,130,,,No,,110,UPI,6,3.4,3.4,
0.011111111,CNR9286642825,Success,CID454659,Prime SUV,Yelahanka,Rajajinagar,273,85,,,No,,286,UPI,44,4.6,3.1,
0.375694444,CNR2285385482,Driver Not Found,CID295086,Prime SUV,Padmanabhanagar,Electronic City,,,,,,,251,,0,,,
0.550694444,CNR9257194998,Canceled by Customer,CID476921,Prime SUV,Bannerghatta Road,Langford Town,,,Change of plans,,,,400,,0,,,
0.922916667,CNR5306904136,Success,CID757911,Prime Sedan,Sahakar Nagar,Magadi Road,210,115,,,No,,1277,Cash,25,3.6,5,
0.492361111,CNR5521534839,Canceled by Customer,CID189897,Prime Sedan,Hebbal,Sarjapur Road,,,Change of plans,,,,197,,0,,,
0.221527778,CNR6787156642,Canceled by Customer,CID944220,Prime Sedan,Nagarbhavi,Varthur,,,Wrong Address,,,,248,,0,,,
0.786805556,CNR4585087289,Canceled by Customer,CID102592,Auto,Cox Town,Sahakar Nagar,,,Wrong Address,,,,791,,0,,,
0.36875,CNR7130745958,Success,CID811963,Auto,Magadi Road,Devanahalli,189,105,,,No,,117,Cash,10,3.3,4.3,
0.063888889,CNR8985830387,Canceled by Customer,CID741397,Prime Plus,KR Puram,Majestic,,,Driver is not moving towards pickup location,,,,237,,0,,,
0.713194444,CNR9261521685,Success,CID496144,Mini,Yelahanka,Koramangala,126,85,,,No,,887,Cash,45,3.3,4.9,
0.760416667,CNR2621914429,Success,CID261515,Prime SUV,Whitefield,Yelahanka,42,135,,,No,,289,UPI,38,4.5,4.4,
0.443055556,CNR8567304515,Success,CID617294,Bike,MG Road,Chickpet,245,90,,,No,,320,UPI,6,4.1,3.6,
0.335416667,CNR7358713066,Success,CID717067,Prime Sedan,Shivajinagar,Bannerghatta Road,77,55,,,No,,115,UPI,30,3.3,3.6,
0.323611111,CNR3422666263,Canceled by Customer,CID121755,Mini,Shivajinagar,Ulsoor,,,Driver is not moving towards pickup location,,,,157,,0,,,
0.80625,CNR8062397952,Canceled by Driver,CID682674,eBike,Langford Town,Frazer Town,,,,Customer was coughing/sick,,,364,,0,,,
0.142361111,CNR8209801509,Success,CID309933,Prime SUV,Electronic City,Banashankari,133,25,,,No,,213,Cash,20,4.4,3.7,
0.913194444,CNR4338395694,Success,CID417486,Mini,Chickpet,Hosur Road,308,90,,,No,,449,Cash,49,4.2,4.6,
0.041666667,CNR7619909629,Success,CID963462,eBike,Magadi Road,Vijayanagar,42,55,,,No,,840,Cash,12,4.3,3,
0.557638889,CNR6663740614,Success,CID833454,Mini,Frazer Town,Bellandur,119,65,,,No,,1642,UPI,41,3.4,4.8,
0.152083333,CNR7420759772,Success,CID985584,Bike,Varthur,Hennur,154,40,,,No,,194,Credit Card,22,4.5,4.5,
0.259722222,CNR4680227774,Success,CID654991,Prime SUV,Vijayanagar,Shivajinagar,245,55,,,No,,1085,Cash,19,4.7,4.1,
0.150694444,CNR5688619552,Success,CID863478,Mini,Bannerghatta Road,Basavanagudi,35,90,,,No,,314,Cash,15,4.8,3.3,
0.252083333,CNR1737779680,Canceled by Driver,CID584722,Mini,Sahakar Nagar,Hennur,,,,Personal & Car related issue,,,2030,,0,,,
0.211111111,CNR1299330098,Success,CID397377,Auto,KR Puram,Yeshwanthpur,91,95,,,No,,451,UPI,13,3.6,3.1,
